filename,int-boundsO0,big-arrO0,big-arr-10xO0,linkedO0,dlinkedO0,bintreeO0
/home/41k3/extr_linuxdriversvhostnet.c_vhost_net_buf_is_empty.c,1,1,1,NA,NA,NA
/home/41k3/extr_linuxdriversvhostnet.c_vhost_net_enable_zcopy.c,NA,NA,NA,NA,NA,NA
/home/41k3/extr_linuxdriversvhostvhost.c_vhost_discard_vq_desc.c,NA,NA,NA,NA,NA,NA
/home/41k3/extr_linuxdriversvhostvhost.h_vhost_backend_has_feature.c,NA,NA,1024,NA,NA,NA
/home/41k3/extr_linuxdriversvhostnet.c_vhost_net_tx_err.c,NA,NA,NA,NA,NA,NA
/home/41k3/extr_linuxdriversvhostnet.c_vhost_net_tx_packet.c,NA,NA,NA,NA,NA,NA
/home/41k3/extr_linuxdriversusbstoragesddr55.c_sddr55_reset.c,0,0,0,NA,NA,NA
/home/41k3/extr_linuxdriversusbstorageshuttle_usbat.c_usbat_pack_ata_sector_cmd.c,NA,NA,NA,NA,NA,NA
/home/41k3/extr_linuxdriversvideobacklightjornada720_lcd.c_jornada_lcd_set_power.c,0,0,0,NA,NA,NA
/home/41k3/extr_linuxdriversvideobacklightkb3886_bl.c_kb3886bl_get_intensity.c,0,0,0,NA,NA,NA
/home/41k3/extr_linuxdriversvideobacklightgeneric_bl.c_genericbl_get_intensity.c,0,0,0,NA,NA,NA
/home/41k3/extr_linuxdriversvideobacklighthp680_bl.c_hp680bl_get_intensity.c,0,0,0,NA,NA,NA
/home/41k3/extr_linuxdriversvhostscsi.c_vhost_scsi_write_pending_status.c,0,0,0,NA,NA,NA
/home/41k3/extr_linuxdriversvhostvhost.c___vhost_vq_meta_reset.c,NA,NA,NA,NA,NA,NA
/home/41k3/extr_linuxdriversvfiovfio_iommu_spapr_tce.c_tce_iommu_find_table.c,-1,-1,-1,NA,NA,NA
/home/41k3/extr_linuxdriversvhostnet.c_vhost_exceeds_weight.c,1,1,1,NA,NA,NA
/home/41k3/extr_linuxdriversvideobacklightlocomolcd.c_locomolcd_get_intensity.c,0,0,0,NA,NA,NA
/home/41k3/extr_linuxdriversuwballocator.c_uwb_rsv_find_best_column_set.c,0,NA,NA,NA,NA,NA
/home/41k3/extr_linuxdriversvideobacklightlcd.c_lcd_unregister_fb.c,NA,NA,NA,NA,NA,NA
/home/41k3/extr_linuxdriversvideobacklightpm8941-wled.c_pm8941_wled_num_strings_values_fn.c,101,256,11,NA,NA,NA
/home/41k3/extr_linuxdriversvhostvringh.c_vringh_abandon_user.c,NA,NA,NA,NA,NA,NA
/home/41k3/extr_linuxdriversvideobacklightlms501kf03.c_lms501kf03_power_is_on.c,0,0,0,NA,NA,NA
/home/41k3/extr_linuxdriversvideobacklightams369fg06.c_ams369fg06_power_is_on.c,0,0,0,NA,NA,NA
/home/41k3/extr_linuxdriversvideobacklightld9040.c_ld9040_power_is_on.c,0,0,0,NA,NA,NA
/home/41k3/extr_linuxdriversvideoconsoledummycon.c_dummycon_blank.c,0,0,0,NA,NA,NA
/home/41k3/extr_linuxdriversvideoconsoledummycon.c_dummycon_clear.c,NA,NA,NA,NA,NA,NA
/home/41k3/extr_linuxdriversvideobacklightbacklight.c_backlight_register_fb.c,0,0,0,NA,NA,NA
/home/41k3/extr_linuxdriversvideobacklightbacklight.c_backlight_unregister_fb.c,NA,NA,NA,NA,NA,NA
/home/41k3/extr_linuxdriversvideobacklightpm8941-wled.c_pm8941_wled_switch_freq_values_fn.c,95,37,872,NA,NA,NA
/home/41k3/extr_linuxdriversvideoconsoledummycon.c_dummycon_cursor.c,NA,NA,NA,NA,NA,NA
/home/41k3/extr_linuxdriversvideobacklightili922x.c_ili922x_reg_dump.c,NA,NA,NA,NA,NA,NA
/home/41k3/extr_linuxdriversvideobacklightjornada720_lcd.c_jornada_lcd_get_power.c,0,0,0,NA,NA,NA
/home/41k3/extr_linuxdriversvideoconsoledummycon.c_dummycon_font_copy.c,0,0,0,NA,NA,NA
/home/41k3/extr_linuxdriversvideoconsoledummycon.c_dummycon_font_default.c,0,0,0,NA,NA,NA
/home/41k3/extr_linuxdriversvideoconsolemdacon.c_mdacon_deinit.c,NA,NA,NA,NA,NA,NA
/home/41k3/extr_linuxdriversvideoconsolemdacon.c_mdacon_switch.c,1,1,1,NA,NA,NA
/home/41k3/extr_linuxdriversuwbradio.c_uwb_radio_select_channel.c,-103,-103,-103,NA,NA,NA
/home/41k3/extr_linuxdriversvideobacklightlcd.c_lcd_register_fb.c,0,0,0,NA,NA,NA
/home/41k3/extr_linuxdriversvideoconsoledummycon.c_dummycon_putc.c,NA,NA,NA,NA,NA,NA
/home/41k3/extr_linuxdriversvideobacklightaat2870_bl.c_aat2870_brightness.c,100,257,10,NA,NA,NA
/home/41k3/extr_linuxdriversvideoconsoledummycon.c_dummycon_deinit.c,NA,NA,NA,NA,NA,NA
/home/41k3/extr_linuxdriversvideoconsoledummycon.c_dummycon_font_set.c,0,0,0,NA,NA,NA
/home/41k3/extr_linuxdriversvideobacklights6e63m0.c_s6e63m0_power_is_on.c,0,0,0,NA,NA,NA
/home/41k3/extr_linuxdriversvideobacklighttosa_bl.c_tosa_bl_get_brightness.c,-103,-103,-103,NA,NA,NA
/home/41k3/extr_linuxdriversvideofbdevatafb.c_ext_get_par.c,NA,NA,NA,NA,NA,NA
/home/41k3/extr_linuxdriversvideofbdevatafb.c_ext_set_par.c,NA,NA,NA,NA,NA,NA
/home/41k3/extr_linuxdriversvideoconsolevgacon.c_vgacon_flush_scrollback.c,NA,NA,NA,NA,NA,NA
/home/41k3/extr_linuxdriversvideoconsolevgacon.c_vgacon_putc.c,NA,NA,NA,NA,NA,NA
/home/41k3/extr_linuxdriversvideobacklightlm3533_bl.c_lm3533_bl_get_ctrlbank_id.c,-103,-103,-103,NA,NA,NA
/home/41k3/extr_linuxdriversusbusbipusbip_common.c_usbip_pack_ret_submit.c,NA,NA,NA,NA,NA,NA
/home/41k3/extr_linuxdriversvideoconsolesticon.c_sticon_set_origin.c,0,0,0,NA,NA,NA
/home/41k3/extr_linuxdriversvideoconsolesticon.c_sticon_switch.c,1,1,1,NA,NA,NA
/home/41k3/extr_linuxdriversvideoconsolevgacon.c_vgacon_build_attr.c,194,122,170,NA,NA,NA
/home/41k3/extr_linuxdriversvideoconsolevgacon.c_vgacon_clear.c,NA,NA,NA,NA,NA,NA
/home/41k3/extr_linuxdriversvideobacklightpwm_bl.c_pwm_backlight_brightness_default.c,0,0,0,NA,NA,NA
/home/41k3/extr_linuxdriversvideobacklightpwm_bl.c_pwm_backlight_parse_dt.c,0,0,0,NA,NA,NA
/home/41k3/extr_linuxdriversvideoconsolenewport_con.c_newport_save_screen.c,NA,NA,NA,NA,NA,NA
/home/41k3/extr_linuxdriversvideoconsolenewport_con.c_newport_set_origin.c,0,0,0,NA,NA,NA
/home/41k3/extr_linuxdriversvideobacklightlp855x_bl.c_lp855x_is_valid_rom_area.c,0,0,0,NA,NA,NA
/home/41k3/extr_linuxdriversvideobacklightlp855x_bl.c_lp855x_parse_dt.c,0,0,0,NA,NA,NA
/home/41k3/extr_linuxdriversvideofbdevarkfb.c_expand_color.c,16711680,NA,NA,NA,NA,NA
/home/41k3/extr_linuxdriversvideofbdevatafb.c_falcon_blank.c,1,1,1,NA,NA,NA
/home/41k3/extr_linuxdriversvideofbdevatyradeonfb.h_radeonfb_bl_init.c,NA,NA,NA,NA,NA,NA
/home/41k3/extr_linuxdriversvideofbdevatyradeonfb.h_round_div.c,1,1,1,NA,NA,NA
/home/41k3/extr_linuxdriversvideofbdevamba-clcd-nomadik.h_nomadik_clcd_init_panel.c,0,0,0,NA,NA,NA
/home/41k3/extr_linuxdriversvideofbdevamba-clcd-versatile.h_versatile_clcd_init_panel.c,0,0,0,NA,NA,NA
/home/41k3/extr_linuxdriversvideofbdevatymach64_accel.c_rotation24bpp.c,256,1024,768,NA,NA,NA
/home/41k3/extr_linuxdriversvideofbdevaty..corefb_draw.h_fb_rev_pixels_in_long.c,100,255,10,NA,NA,NA
/home/41k3/extr_linuxdriversvideofbdev68328fb.c_get_line_length.c,1252,8132,16,NA,NA,NA
/home/41k3/extr_linuxdriversvideofbdev68328fb.c_mc68x328fb_mmap.c,0,0,0,NA,NA,NA
/home/41k3/extr_linuxdriversvideofbdevacornfb.c_acornfb_validate_timing.c,0,0,0,NA,NA,NA
/home/41k3/extr_linuxdriversvideofbdevamba-clcd-nomadik.h_nomadik_clcd_init_board.c,0,0,0,NA,NA,NA
/home/41k3/extr_linuxdriversvideoconsoledummycon.c_dummycon_switch.c,0,0,0,NA,NA,NA
/home/41k3/extr_linuxdriversvideoconsolemdacon.c_mda_convert_attr.c,1892,2047,1802,NA,NA,NA
/home/41k3/extr_linuxdriversvideoconsolesticon.c_sticon_build_attr.c,52,63,2,NA,NA,NA
/home/41k3/extr_linuxdriversvideoconsolesticon.c_sticon_deinit.c,NA,NA,NA,NA,NA,NA
/home/41k3/extr_linuxdriversvideofbdevbt431.h_bt431_get_value.c,100,255,10,NA,NA,NA
/home/41k3/extr_linuxdriversvideofbdevatyradeonfb.h_radeon_get_dstbpp.c,0,0,0,NA,NA,NA
/home/41k3/extr_linuxdriversvideofbdevatafb.c_stste_decode_var.c,0,0,0,NA,NA,NA
/home/41k3/extr_linuxdriversvideofbdevau1200fb.c_winbpp.c,0,0,0,NA,NA,NA
/home/41k3/extr_linuxdriversvideoconsolemdacon.c_mdacon_build_attr.c,16,159,18,NA,NA,NA
/home/41k3/extr_linuxdriversvideofbdevamifb.c_ami_set_cursorstate.c,0,0,0,NA,NA,NA
/home/41k3/extr_linuxdriversvideofbdevacornfb.c_acornfb_update_dma.c,NA,NA,NA,NA,NA,NA
/home/41k3/extr_linuxdriversvideoconsolesticon.c_sticon_getxy.c,18446744073709551513,18446744073709551513,18446744073709551513,NA,NA,NA
/home/41k3/extr_linuxdriversvideofbdevaty..corefb_draw.h_rolx.c,NA,NA,10250,NA,NA,NA
/home/41k3/extr_linuxdriversvideoconsoledummycon.c_dummycon_scroll.c,0,0,0,NA,NA,NA
/home/41k3/extr_linuxdriversvideoconsolesticon.c_sticon_save_screen.c,NA,NA,NA,NA,NA,NA
/home/41k3/extr_linuxdriversvideofbdevbt431.h_bt431_set_value.c,25700,65535,2570,NA,NA,NA
/home/41k3/extr_linuxdriversvideofbdevatyradeonfb.h_radeonfb_bl_exit.c,NA,NA,NA,NA,NA,NA
/home/41k3/extr_linuxdriversvideofbdevatyaty128fb.c_depth_to_dst.c,0,0,0,NA,NA,NA
/home/41k3/extr_linuxdriversvideofbdev68328fb.c_mc68x328fb_pan_display.c,0,0,0,NA,NA,NA
/home/41k3/extr_linuxdriversvideofbdevatyradeon_pm.c_radeonfb_pm_exit.c,NA,NA,NA,NA,NA,NA
/home/41k3/extr_linuxdriversvideofbdevatafb.c_hxx_prescale.c,16,16,16,NA,NA,NA
/home/41k3/extr_linuxdriversvideofbdevcorefb_draw.h_rolx.c,NA,NA,10250,NA,NA,NA
/home/41k3/extr_linuxdriversvideofbdevcorefb_draw.h_fb_rev_pixels_in_long.c,100,255,10,NA,NA,NA
/home/41k3/extr_linuxdriversvideofbdevatyatyfb_base.c_atyfb_get_pixclock.c,-103,-103,-103,NA,NA,NA
/home/41k3/extr_linuxdriversvideofbdevc2p_core.h_comp.c,100,255,10,NA,NA,NA
/home/41k3/extr_linuxdriversvideofbdevatyradeon_monitor.c_radeon_var_to_panel_info.c,NA,NA,NA,NA,NA,NA
/home/41k3/extr_linuxdriversvideofbdevcorefbcon_ccw.c_fbcon_rotate_ccw.c,NA,NA,NA,NA,NA,NA
/home/41k3/extr_linuxdriversvideofbdevcorefbmon.c_fb_edid_to_monspecs.c,NA,NA,NA,NA,NA,NA
/home/41k3/extr_linuxdriversvideofbdevchipsfb.c_chipsfb_blank.c,1,1,1,NA,NA,NA
/home/41k3/extr_linuxdriversvideofbdevatafb.c_tt_decode_var.c,0,0,0,NA,NA,NA
/home/41k3/extr_linuxdriversvideofbdevatyradeon_pm.c_radeon_apply_workarounds.c,0,0,0,NA,NA,NA
/home/41k3/extr_linuxdriversvideofbdevcorefbcon_cw.c_cw_update_attr.c,NA,NA,NA,NA,NA,NA
/home/41k3/extr_linuxdriversvideofbdevcorefbcvt.c_fb_cvt_hperiod.c,37924,37924,37924,NA,NA,NA
/home/41k3/extr_linuxdriversvideofbdevatafb.c_tt_setcolreg.c,1,1,1,NA,NA,NA
/home/41k3/extr_linuxdriversvideofbdevcorefbmon.c_fb_destroy_modedb.c,NA,NA,NA,NA,NA,NA
/home/41k3/extr_linuxdriversvideofbdevep93xx-fb.c_ep93xxfb_convert_color.c,NA,NA,0,NA,NA,NA
/home/41k3/extr_linuxdriversvideofbdevchipsfb.c_chipsfb_check_var.c,0,0,0,NA,NA,NA
/home/41k3/extr_linuxdriversvideofbdev68328fb.c_mc68x328fb_setcolreg.c,0,0,0,NA,NA,NA
/home/41k3/extr_linuxdriversvideofbdevcorefbcmap.c_fb_default_cmap.c,NA,NA,NA,NA,NA,NA
/home/41k3/extr_linuxdriversvideofbdevcontrolfb.c_set_control_clock.c,NA,NA,NA,NA,NA,NA
/home/41k3/extr_linuxdriversvideofbdevclps711x-fb.c_clps711x_fb_blank.c,0,0,0,NA,NA,NA
/home/41k3/extr_linuxdriversvideofbdevaty..corefb_draw.h_comp.c,100,255,10,NA,NA,NA
/home/41k3/extr_linuxdriversvideofbdevatyradeon_monitor.c_radeon_fixup_panel_info.c,NA,NA,NA,NA,NA,NA
/home/41k3/extr_linuxdriversvideofbdevcirrusfb.c_WSFR.c,NA,NA,NA,NA,NA,NA
/home/41k3/extr_linuxdriversvideofbdevcorefbcon.c_fbcon_rotate.c,NA,NA,NA,NA,NA,NA
/home/41k3/extr_linuxdriversvideofbdevcorefbcon.c_fbcon_rotate_all.c,NA,NA,NA,NA,NA,NA
/home/41k3/extr_linuxdriversvideofbdevcyber2000fb.c_cyber2000fb_detach.c,NA,NA,NA,NA,NA,NA
/home/41k3/extr_linuxdriversvideofbdevefifb.c_efifb_setcolreg.c,0,0,NA,NA,NA,NA
/home/41k3/extr_linuxdriversvideofbdevcorefbcon.c_fbcon_set_rotation.c,NA,NA,NA,NA,NA,NA
/home/41k3/extr_linuxdriversvideofbdevefifb.c_efifb_show_boot_graphics.c,NA,NA,NA,NA,NA,NA
/home/41k3/extr_linuxdriversvideofbdevcorefbcon.c_fbcon_get_rotate.c,-103,-103,-103,NA,NA,NA
/home/41k3/extr_linuxdriversvideofbdevatmel_lcdfb.c_exit_backlight.c,NA,NA,NA,NA,NA,NA
/home/41k3/extr_linuxdriversvideofbdevcorefbmon.c_fb_edid_add_monspecs.c,NA,NA,NA,NA,NA,NA
/home/41k3/extr_linuxdriversvideofbdevcorefbcon.c_fbcon_select_primary.c,NA,NA,NA,NA,NA,NA
/home/41k3/extr_linuxdriversvideofbdevcorefbcvt.c_fb_cvt_hsync.c,0,0,0,NA,NA,NA
/home/41k3/extr_linuxdriversvideofbdevcorefbcon_ud.c_fbcon_rotate_ud.c,NA,NA,NA,NA,NA,NA
/home/41k3/extr_linuxdriversvideofbdevcorefb_draw.h_comp.c,100,255,10,NA,NA,NA
/home/41k3/extr_linuxdriversvideofbdevcoresvgalib.c_abs_diff.c,0,0,0,NA,NA,NA
/home/41k3/extr_linuxdriversvideofbdevcoretileblit.c_tile_clear_margins.c,NA,NA,NA,NA,NA,NA
/home/41k3/extr_linuxdriversvideofbdevcorefbcon_cw.c_fbcon_rotate_cw.c,NA,NA,NA,NA,NA,NA
/home/41k3/extr_linuxdriversvideofbdevcorefbmon.c_fb_get_mode.c,0,0,0,NA,NA,NA
/home/41k3/extr_linuxdriversvideofbdevcorefbcon.c_fbcon_update_softback.c,NA,NA,NA,NA,NA,NA
/home/41k3/extr_linuxdriversvideofbdevcorefbcon.h_real_y.c,100,255,10,NA,NA,NA
/home/41k3/extr_linuxdriversvideofbdevcoresvgalib.c_svga_get_tilemax.c,256,256,256,NA,NA,NA
/home/41k3/extr_linuxdriversvideofbdevgeodedisplay_gx.c_gx_line_delta.c,1200,7912,16,NA,NA,NA
/home/41k3/extr_linuxdriversvideofbdevgeodegx1fb_core.c_gx1_line_delta.c,2048,4096,1024,NA,NA,NA
/home/41k3/extr_linuxdriversvideofbdevcorefbcon_rotate.h_pattern_set_bit.c,NA,NA,NA,NA,NA,NA
/home/41k3/extr_linuxdriversvideofbdevcorefbcon.c_fbcon_getxy.c,18446744073709551513,18446744073709551513,18446744073709551513,NA,NA,NA
/home/41k3/extr_linuxdriversvideofbdevmatroxg450_pll.c_g450_f2vco.c,100,255,80,NA,NA,NA
/home/41k3/extr_linuxdriversvideofbdevmatroxg450_pll.c_g450_vco2f.c,100,255,1,NA,NA,NA
/home/41k3/extr_linuxdriversvideofbdevcirrusfb.c_WSFR2.c,NA,NA,NA,NA,NA,NA
/home/41k3/extr_linuxdriversvideofbdevcirrusfb.c_switch_monitor.c,NA,NA,NA,NA,NA,NA
/home/41k3/extr_linuxdriversvideofbdevfsl-diu-fb.c_CNVT_TOHW.c,NA,NA,0,NA,NA,NA
/home/41k3/extr_linuxdriversvideofbdevg364fb.c_g364fb_pan_display.c,0,0,0,NA,NA,NA
/home/41k3/extr_linuxdriversvideofbdevcorefbsysfs.c_show_console.c,0,0,0,NA,NA,NA
/home/41k3/extr_linuxdriversvideofbdevcorefbsysfs.c_show_cursor.c,0,0,0,NA,NA,NA
/home/41k3/extr_linuxdriversvideofbdevcorefbsysfs.c_show_blank.c,0,0,0,NA,NA,NA
/home/41k3/extr_linuxdriversvideofbdevfb-puv3.c_get_line_length.c,1252,8132,16,NA,NA,NA
/home/41k3/extr_linuxdriversvideofbdevhgafb.c_hga_show_logo.c,NA,NA,NA,NA,NA,NA
/home/41k3/extr_linuxdriversvideofbdevi810i810_gtf.c_round_off_xres.c,NA,NA,NA,NA,NA,NA
/home/41k3/extr_linuxdriversvideofbdevffb.c_ffb_setcolreg.c,1,1,NA,NA,NA,NA
/home/41k3/extr_linuxdriversvideofbdevfm2fb.c_fm2fb_setcolreg.c,0,0,NA,NA,NA,NA
/home/41k3/extr_linuxdriversvideofbdevmatroxg450_pll.c_pll_freq_delta.c,0,0,0,NA,NA,NA
/home/41k3/extr_linuxdriversvideofbdevi810i810_main.h_i810_create_i2c_busses.c,NA,NA,NA,NA,NA,NA
/home/41k3/extr_linuxdriversvideofbdevintelfbintelfbhw.c_intelfbhw_print_hw_state.c,NA,NA,NA,NA,NA,NA
/home/41k3/extr_linuxdriversvideofbdevgoldfishfb.c_goldfish_fb_check_var.c,0,0,0,NA,NA,NA
/home/41k3/extr_linuxdriversvideofbdevcorefbcvt.c_fb_cvt_pixclock.c,1000000000,1000000000,1000000000,NA,NA,NA
/home/41k3/extr_linuxdriversvideofbdevcorefbcvt.c_fb_cvt_vbi_lines.c,1,1,1,NA,NA,NA
/home/41k3/extr_linuxdriversvideofbdevjz4740_fb.c_jzfb_get_controller_bpp.c,-103,-103,-103,NA,NA,NA
/home/41k3/extr_linuxdriversvideofbdevgeodelxfb.h_lx_get_pitch.c,1200,7912,16,NA,NA,NA
/home/41k3/extr_linuxdriversvideofbdevcorefbmem.c_fb_get_color_depth.c,-103,-103,-103,NA,NA,NA
/home/41k3/extr_linuxdriversvideofbdevgxt4500.c_calc_pixclock.c,-1092727,-1092727,-1092727,NA,NA,NA
/home/41k3/extr_linuxdriversvideofbdevi810i810_main.c_set_color_bitfields.c,NA,NA,NA,NA,NA,NA
/home/41k3/extr_linuxdriversvideofbdevmb862xxmb862xxfbdrv.c_vsp.c,-207,-207,-207,NA,NA,NA
/home/41k3/extr_linuxdriversvideofbdevhyperv_fb.c_hvfb_check_var.c,0,0,0,NA,NA,NA
